,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ascensión del Señor,Ascensión del Señor_lower,Ascensión del Señor_upper,Año Nuevo,Año Nuevo_lower,Año Nuevo_upper,Batalla de Boyacá,Batalla de Boyacá_lower,Batalla de Boyacá_upper,Carnaval,Carnaval_lower,Carnaval_upper,Corphus Christi,Corphus Christi_lower,Corphus Christi_upper,Día de Navidad,Día de Navidad_lower,Día de Navidad_upper,Día de San José,Día de San José_lower,Día de San José_upper,Día de la Independencia,Día de la Independencia_lower,Día de la Independencia_upper,Día de la Inmaculada Concepción,Día de la Inmaculada Concepción_lower,Día de la Inmaculada Concepción_upper,Día de la Raza,Día de la Raza_lower,Día de la Raza_upper,Día de los Reyes Magos,Día de los Reyes Magos_lower,Día de los Reyes Magos_upper,Día del Trabajo,Día del Trabajo_lower,Día del Trabajo_upper,Día sin carro,Día sin carro_lower,Día sin carro_upper,Día taxista,Día taxista_lower,Día taxista_upper,Independencia de Cartagena,Independencia de Cartagena_lower,Independencia de Cartagena_upper,Jueves Santo,Jueves Santo_lower,Jueves Santo_upper,La Asunción de la Virgen,La Asunción de la Virgen_lower,La Asunción de la Virgen_upper,Sagrado Corazón de Jesús,Sagrado Corazón de Jesús_lower,Sagrado Corazón de Jesús_upper,San Pedro y San Pablo,San Pedro y San Pablo_lower,San Pedro y San Pablo_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
393,2018-03-07,2038.7452102558382,1573.5749127629147,2191.2974884562464,2038.7452102558382,2038.7452102558382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.2213251077794,-155.2213251077794,-155.2213251077794,0.0,0.0,0.0,-128.99207060144929,-128.99207060144929,-128.99207060144929,-26.229254506330133,-26.229254506330133,-26.229254506330133,0.0,0.0,0.0,1883.5238851480588
394,2018-03-08,2059.609146530428,1660.672956599785,2290.415907106112,2059.609146530428,2059.609146530428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.25676468439184,-88.25676468439184,-88.25676468439184,0.0,0.0,0.0,-37.398924285017145,-37.398924285017145,-37.398924285017145,-50.85784039937469,-50.85784039937469,-50.85784039937469,0.0,0.0,0.0,1971.3523818460362
395,2018-03-09,2080.473082805018,1906.9133010124715,2532.3529179033185,2080.473082805018,2080.473082805018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.18231280473447,160.18231280473447,160.18231280473447,0.0,0.0,0.0,238.00000794361864,238.00000794361864,238.00000794361864,-77.81769513888418,-77.81769513888418,-77.81769513888418,0.0,0.0,0.0,2240.6553956097523
396,2018-03-10,2101.3370190796063,1954.2430232141824,2568.753584142416,2101.3370190796063,2101.3370190796063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.1853782182488,168.1853782182488,168.1853782182488,0.0,0.0,0.0,275.19314373405257,275.19314373405257,275.19314373405257,-107.00776551580377,-107.00776551580377,-107.00776551580377,0.0,0.0,0.0,2269.522397297855
397,2018-03-11,2122.2009553541975,1543.7712248546763,2183.5663352575903,2122.2009553541975,2122.2009553541975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.7667344218702,-251.7667344218702,-251.7667344218702,0.0,0.0,0.0,-113.47982020770836,-113.47982020770836,-113.47982020770836,-138.2869142141619,-138.2869142141619,-138.2869142141619,0.0,0.0,0.0,1870.4342209323272
398,2018-03-12,2143.064891628786,1582.829182974852,2205.0284568337383,2143.064891628786,2143.064891628786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.1096282431194,-257.1096282431194,-257.1096282431194,0.0,0.0,0.0,-85.63141237462291,-85.63141237462291,-85.63141237462291,-171.47821586849653,-171.47821586849653,-171.47821586849653,0.0,0.0,0.0,1885.9552633856665
399,2018-03-13,2163.928827903376,1504.9931934174128,2122.9312375663126,2163.928827903376,2163.928827903376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-354.06495130465055,-354.06495130465055,-354.06495130465055,0.0,0.0,0.0,-147.69092420966928,-147.69092420966928,-147.69092420966928,-206.3740270949813,-206.3740270949813,-206.3740270949813,0.0,0.0,0.0,1809.8638765987253
400,2018-03-14,2184.7927641779656,1516.190044076972,2142.9066812695864,2184.7927641779656,2184.7927641779656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-371.7337347163112,-371.7337347163112,-371.7337347163112,0.0,0.0,0.0,-128.9920706011362,-128.9920706011362,-128.9920706011362,-242.74166411517498,-242.74166411517498,-242.74166411517498,0.0,0.0,0.0,1813.0590294616545
401,2018-03-15,2205.6567004525555,1579.7769672121294,2188.72253354287,2205.6567004525555,2205.6567004525555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.72843228186997,-317.72843228186997,-317.72843228186997,0.0,0.0,0.0,-37.39892428430676,-37.39892428430676,-37.39892428430676,-280.3295079975632,-280.3295079975632,-280.3295079975632,0.0,0.0,0.0,1887.9282681706854
402,2018-03-16,2226.5206373364776,1811.1018194706285,2427.807368677702,2226.5206373364776,2226.5206373364776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.87334158641302,-80.87334158641302,-80.87334158641302,0.0,0.0,0.0,238.00000794367983,238.00000794367983,238.00000794367983,-318.87334953009287,-318.87334953009287,-318.87334953009287,0.0,0.0,0.0,2145.6472957500646
403,2018-03-17,2247.3845742204,1842.9897730164503,2462.6850598180276,2247.3845742204,2247.3845742204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.90963973553653,-82.90963973553653,-82.90963973553653,0.0,0.0,0.0,275.1931437339373,275.1931437339373,275.1931437339373,-358.1027834694738,-358.1027834694738,-358.1027834694738,0.0,0.0,0.0,2164.4749344848633
404,2018-03-18,2268.2485111043193,1463.8684090330228,2091.6427753180633,2268.2485111043193,2268.2485111043193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.22728557418776,-511.22728557418776,-511.22728557418776,0.0,0.0,0.0,-113.47982020742904,-113.47982020742904,-113.47982020742904,-397.7474653667587,-397.7474653667587,-397.7474653667587,0.0,0.0,0.0,1757.0212255301315
405,2018-03-19,2289.1124479882415,1166.4312026338234,1759.3733692549827,2289.1124479882415,2289.1124479882415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-320.55029553590066,-320.55029553590066,-320.55029553590066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-843.7247610619394,-843.7247610619394,-843.7247610619394,-320.55029553590066,-320.55029553590066,-320.55029553590066,-85.63141237476395,-85.63141237476395,-85.63141237476395,-437.5430531512748,-437.5430531512748,-437.5430531512748,0.0,0.0,0.0,1445.3876869263022
406,2018-03-20,2309.976384872162,1374.8330340617392,2003.1258849091573,2309.976384872162,2309.976384872162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-624.9275940296033,-624.9275940296033,-624.9275940296033,0.0,0.0,0.0,-147.69092420986607,-147.69092420986607,-147.69092420986607,-477.23666981973713,-477.23666981973713,-477.23666981973713,0.0,0.0,0.0,1685.0487908425584
407,2018-03-21,2330.840321756084,1381.0187155739836,2004.303043838023,2330.840321756084,2330.840321756084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-645.5838130172025,-645.5838130172025,-645.5838130172025,0.0,0.0,0.0,-128.9920706015991,-128.9920706015991,-128.9920706015991,-516.5917424156034,-516.5917424156034,-516.5917424156034,0.0,0.0,0.0,1685.2565087388816
408,2018-03-22,2351.704258640006,1440.5491927971498,2061.3091177963497,2351.7042586400066,2351.7042586400066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592.7910196507128,-592.7910196507128,-592.7910196507128,0.0,0.0,0.0,-37.398924284421845,-37.398924284421845,-37.398924284421845,-555.3920953662908,-555.3920953662908,-555.3920953662908,0.0,0.0,0.0,1758.9132389892934
409,2018-03-23,2372.568195523927,1698.722181357666,2332.753437119448,2372.568195523927,2372.568195523927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355.4451944695452,-355.4451944695452,-355.4451944695452,0.0,0.0,0.0,238.00000794374097,238.00000794374097,238.00000794374097,-593.4452024132862,-593.4452024132862,-593.4452024132862,0.0,0.0,0.0,2017.1230010543818
410,2018-03-24,2393.432132407849,1722.994248224663,2342.2713085901582,2393.432132407849,2393.432132407849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355.39138625522355,-355.39138625522355,-355.39138625522355,0.0,0.0,0.0,275.1931437343128,275.1931437343128,275.1931437343128,-630.5845299895363,-630.5845299895363,-630.5845299895363,0.0,0.0,0.0,2038.0407461526256
411,2018-03-25,2414.2960692917695,1319.648622658205,1926.8407551745956,2414.2960692917695,2414.2960692917695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-780.1507552692556,-780.1507552692556,-780.1507552692556,0.0,0.0,0.0,-113.47982020751394,-113.47982020751394,-113.47982020751394,-666.6709350617417,-666.6709350617417,-666.6709350617417,0.0,0.0,0.0,1634.145314022514
412,2018-03-26,2435.1600061756903,1359.7101775423166,1956.9866485100677,2435.1600061756903,2435.1600061756903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-787.2245235917013,-787.2245235917013,-787.2245235917013,0.0,0.0,0.0,-85.63141237467863,-85.63141237467863,-85.63141237467863,-701.5931112170227,-701.5931112170227,-701.5931112170227,0.0,0.0,0.0,1647.9354825839891
413,2018-03-27,2456.0239430596125,1269.57996585477,1881.0599282026117,2456.0239430596125,2456.0239430596125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-882.958031399342,-882.958031399342,-882.958031399342,0.0,0.0,0.0,-147.69092420982474,-147.69092420982474,-147.69092420982474,-735.2671071895172,-735.2671071895172,-735.2671071895172,0.0,0.0,0.0,1573.0659116602706
414,2018-03-28,2476.887879943533,1264.044065854241,1902.3708936840528,2476.887879943533,2476.887879943533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-896.6270417586388,-896.6270417586388,-896.6270417586388,0.0,0.0,0.0,-128.99207060128595,-128.99207060128595,-128.99207060128595,-767.6349711573528,-767.6349711573528,-767.6349711573528,0.0,0.0,0.0,1580.260838184894
415,2018-03-29,2497.751816827455,1035.3943064384318,1651.2709822830016,2497.751816827455,2497.751816827455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-318.93370083390823,-318.93370083390823,-318.93370083390823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.9952262355446,-1154.9952262355446,-1154.9952262355446,-318.93370083390823,-318.93370083390823,-318.93370083390823,-37.39892428468511,-37.39892428468511,-37.39892428468511,-798.6626011169514,-798.6626011169514,-798.6626011169514,0.0,0.0,0.0,1342.7565905919105
416,2018-03-30,2518.6157537113772,862.5045594181624,1471.0825065108224,2518.6157537113772,2518.6157537113772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752.9909129561282,-752.9909129561282,-752.9909129561282,-1343.3278106583248,-1343.3278106583248,-1343.3278106583248,-752.9909129561282,-752.9909129561282,-752.9909129561282,238.0000079433939,238.0000079433939,238.0000079433939,-828.3369056455906,-828.3369056455906,-828.3369056455906,0.0,0.0,0.0,1175.2879430530525
417,2018-03-31,2539.479690595298,1643.6031029615137,2267.531237691128,2539.479690595298,2539.479690595298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.469255961569,-581.469255961569,-581.469255961569,0.0,0.0,0.0,275.193143733921,275.193143733921,275.193143733921,-856.6623996954901,-856.6623996954901,-856.6623996954901,0.0,0.0,0.0,1958.010434633729
418,2018-04-01,2560.3436274792202,1258.3072573904237,1876.8808118296724,2560.3436274792202,2560.3436274792202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.137196326336,-997.137196326336,-997.137196326336,0.0,0.0,0.0,-113.47982020783034,-113.47982020783034,-113.47982020783034,-883.6573761185057,-883.6573761185057,-883.6573761185057,0.0,0.0,0.0,1563.2064311528843
419,2018-04-02,2581.207564363139,1260.9382253277056,1864.2102304637137,2581.207564363139,2581.207564363139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-994.9812173320481,-994.9812173320481,-994.9812173320481,0.0,0.0,0.0,-85.63141237459327,-85.63141237459327,-85.63141237459327,-909.3498049574549,-909.3498049574549,-909.3498049574549,0.0,0.0,0.0,1586.226347031091
420,2018-04-03,2602.0715012470614,1223.2278457933087,1847.1159713735747,2602.0715012470614,2602.0715012470614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1081.4640430532604,-1081.4640430532604,-1081.4640430532604,0.0,0.0,0.0,-147.69092420978342,-147.69092420978342,-147.69092420978342,-933.773118843477,-933.773118843477,-933.773118843477,0.0,0.0,0.0,1520.607458193801
421,2018-04-04,2622.9354381309836,1239.4054530664475,1853.7858092896788,2622.9354381309836,2622.9354381309836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085.9541145616574,-1085.9541145616574,-1085.9541145616574,0.0,0.0,0.0,-128.99207060133406,-128.99207060133406,-128.99207060133406,-956.9620439603232,-956.9620439603232,-956.9620439603232,0.0,0.0,0.0,1536.9813235693262
422,2018-04-05,2643.7993750149044,1320.5214524398978,1938.9210808390226,2643.7993750149044,2643.7993750149044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1016.3475562729355,-1016.3475562729355,-1016.3475562729355,0.0,0.0,0.0,-37.39892428438746,-37.39892428438746,-37.39892428438746,-978.9486319885481,-978.9486319885481,-978.9486319885481,0.0,0.0,0.0,1627.451818741969
423,2018-04-06,2664.6633118988266,1612.7841329231096,2197.250656701508,2664.6633118988266,2664.6633118988266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-761.7586314448951,-761.7586314448951,-761.7586314448951,0.0,0.0,0.0,238.0000079438376,238.0000079438376,238.0000079438376,-999.7586393887327,-999.7586393887327,-999.7586393887327,0.0,0.0,0.0,1902.9046804539316
